,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,14:37:22,14:37:30,3.0915,7.915
1,2,14:37:30,14:37:38,3.0914,7.6801
2,3,14:37:38,14:37:46,3.0923,7.4796
3,4,14:37:46,14:37:53,3.0833,7.5267
4,5,14:37:53,14:38:01,3.0961,7.5579
5,6,14:38:01,14:38:08,3.1126,7.5168
6,7,14:38:08,14:38:16,3.1532,8.2321
7,8,14:38:16,14:38:24,3.1129,8.0453
8,9,14:38:24,14:38:32,3.1634,7.9209
9,10,14:38:32,14:38:40,3.1159,7.9513
10,11,14:38:40,14:38:48,3.1144,7.9615
11,12,14:38:48,14:38:56,3.0943,7.9914
12,13,14:38:56,14:39:04,3.0941,7.822
13,14,14:39:04,14:39:12,3.0934,7.872
14,15,14:39:12,14:39:20,3.1021,7.8213
15,16,14:39:20,14:39:28,3.0917,7.7796
16,17,14:39:28,14:39:35,3.0906,7.8245
17,18,14:39:35,14:39:43,3.0847,7.8482
18,19,14:39:43,14:39:51,3.0826,7.8852
19,20,14:39:51,14:39:59,3.0876,7.7998
20,21,14:39:59,14:40:07,3.092,7.8549
21,22,14:40:07,14:40:15,3.0903,7.8638
22,23,14:40:15,14:40:22,3.0868,7.8353
23,24,14:40:22,14:40:30,3.09,7.9635
24,25,14:40:30,14:40:38,3.0851,7.7702
25,26,14:40:38,14:40:46,3.0884,7.8797
26,27,14:40:46,14:40:54,3.1001,7.7829
27,28,14:40:54,14:41:02,3.0855,7.9658
28,29,14:41:02,14:41:10,3.0928,7.8146
29,30,14:41:10,14:41:17,3.0932,7.8209
30,31,14:41:17,14:41:25,3.0967,7.9274
31,32,14:41:25,14:41:33,3.0984,7.7654
32,33,14:41:33,14:41:41,3.0906,7.7214
33,34,14:41:41,14:41:49,3.0964,7.8187
34,35,14:41:49,14:41:57,3.1138,7.8837
35,36,14:41:57,14:42:04,3.1051,7.8636
36,37,14:42:04,14:42:12,3.0995,7.802
37,38,14:42:12,14:42:20,3.1102,7.8304
38,39,14:42:20,14:42:28,3.1408,7.7709
39,40,14:42:28,14:42:36,3.1258,7.9518
40,41,14:42:36,14:42:44,3.1434,8.0437
41,42,14:42:44,14:42:52,3.1803,7.9784
42,43,14:42:52,14:43:00,3.1268,8.0488
43,44,14:43:00,14:43:08,3.0974,7.9373
44,45,14:43:08,14:43:16,3.1283,7.8951
45,46,14:43:16,14:43:23,3.1039,7.7875
46,47,14:43:23,14:43:31,3.1204,8.0228
47,48,14:43:31,14:43:39,3.1065,7.8195
48,49,14:43:39,14:43:47,3.1065,7.8776
49,50,14:43:47,14:43:55,3.1018,8.0515
50,51,14:43:55,14:44:03,3.0984,7.7885
51,52,14:44:03,14:44:11,3.0983,7.9002
52,53,14:44:11,14:44:19,3.101,7.733
53,54,14:44:19,14:44:27,3.1034,7.9547
54,55,14:44:27,14:44:35,3.0968,7.9121
55,56,14:44:35,14:44:42,3.0916,7.8312
56,57,14:44:42,14:44:50,3.0962,8.013
57,58,14:44:50,14:44:58,3.082,7.8249
58,59,14:44:58,14:45:06,3.0994,7.8862
59,60,14:45:06,14:45:14,3.0866,7.8987
60,61,14:45:14,14:45:22,3.0902,7.8956
61,62,14:45:22,14:45:30,3.101,7.8681
