,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,17:42:54,17:43:02,3.2106,8.8763
1,2,17:43:02,17:43:11,3.2266,8.8053
2,3,17:43:11,17:43:20,3.2235,8.5908
3,4,17:43:20,17:43:29,3.2004,8.8532
4,5,17:43:29,17:43:38,3.3251,9.096
5,6,17:43:38,17:43:47,3.2288,9.5055
6,7,17:43:47,17:43:57,3.2668,9.3417
7,8,17:43:57,17:44:06,3.2826,9.252
8,9,17:44:06,17:44:15,3.3315,9.0687
9,10,17:44:15,17:44:24,3.2349,9.0329
10,11,17:44:24,17:44:33,3.412,9.4562
11,12,17:44:33,17:44:42,3.2505,8.9158
12,13,17:44:42,17:44:51,3.2673,8.668
13,14,17:44:51,17:45:00,3.2276,8.7805
14,15,17:45:00,17:45:08,3.1642,8.6864
15,16,17:45:08,17:45:17,3.2617,8.6582
16,17,17:45:17,17:45:26,3.1143,8.7646
17,18,17:45:26,17:45:35,3.129,8.9458
18,19,17:45:35,17:45:44,3.1551,8.9438
19,20,17:45:44,17:45:53,3.1029,9.2114
20,21,17:45:53,17:46:02,3.1598,9.1559
21,22,17:46:02,17:46:12,3.18,9.7008
22,23,17:46:12,17:46:21,3.1451,9.5082
23,24,17:46:21,17:46:30,3.1641,8.9301
24,25,17:46:30,17:46:40,3.105,9.2808
25,26,17:46:40,17:46:49,3.0953,9.2298
26,27,17:46:49,17:46:58,3.0936,9.0025
27,28,17:46:58,17:47:07,3.1191,9.1269
28,29,17:47:07,17:47:16,3.0898,8.9055
29,30,17:47:16,17:47:25,3.0907,8.9012
30,31,17:47:25,17:47:33,3.1305,8.5642
31,32,17:47:33,17:47:42,3.1284,8.7571
32,33,17:47:42,17:47:50,3.1639,8.2586
33,34,17:47:50,17:47:59,3.1735,8.6693
34,35,17:47:59,17:48:08,3.2304,8.8177
35,36,17:48:08,17:48:16,3.269,8.5304
36,37,17:48:16,17:48:25,3.177,8.7447
37,38,17:48:25,17:48:34,3.2321,8.7863
38,39,17:48:34,17:48:43,3.1123,8.9445
39,40,17:48:43,17:48:52,3.1847,8.8574
40,41,17:48:52,17:49:01,3.2228,9.6164
41,42,17:49:01,17:49:10,3.3251,8.9446
42,43,17:49:10,17:49:19,3.4493,9.2286
43,44,17:49:19,17:49:28,3.229,8.7738
44,45,17:49:28,17:49:37,3.236,8.6911
45,46,17:49:37,17:49:46,3.3299,8.6384
46,47,17:49:46,17:49:54,3.1276,8.7412
47,48,17:49:54,17:50:03,3.19,9.1301
48,49,17:50:03,17:50:12,3.121,8.966
49,50,17:50:12,17:50:22,3.2635,9.4541
50,51,17:50:22,17:50:31,3.1405,9.1656
51,52,17:50:31,17:50:40,3.1829,9.3321
52,53,17:50:40,17:50:49,3.1834,8.6921
53,54,17:50:49,17:50:58,3.2108,8.4797
54,55,17:50:58,17:51:06,3.1478,8.7001
55,56,17:51:06,17:51:15,3.1805,8.8887
56,57,17:51:15,17:51:24,3.1573,8.7048
57,58,17:51:24,17:51:32,3.1872,8.5582
58,59,17:51:32,17:51:41,3.1387,8.6109
59,60,17:51:41,17:51:50,3.1183,8.9226
60,61,17:51:50,17:51:59,3.2298,8.8329
61,62,17:51:59,17:52:08,3.1787,8.8429
62,63,17:52:08,17:52:16,3.1764,8.6852
63,64,17:52:16,17:52:25,3.18,8.6422
64,65,17:52:25,17:52:33,3.1912,8.4298
65,66,17:52:33,17:52:42,3.1495,8.5232
66,67,17:52:42,17:52:50,3.1248,8.5566
67,68,17:52:50,17:52:59,3.1226,8.3152
68,69,17:52:59,17:53:08,3.1659,8.9022
69,70,17:53:08,17:53:16,3.162,8.6352
70,71,17:53:16,17:53:25,3.236,8.7667
71,72,17:53:25,17:53:34,3.1953,9.1098
72,73,17:53:34,17:53:43,3.2134,8.8576
73,74,17:53:43,17:53:52,3.1502,8.6935
74,75,17:53:52,17:54:01,3.171,8.8859
75,76,17:54:01,17:54:09,3.2864,8.8899
76,77,17:54:09,17:54:18,3.2864,8.9983
77,78,17:54:18,17:54:27,3.2164,8.8479
78,79,17:54:27,17:54:36,3.1959,8.9597
79,80,17:54:36,17:54:45,3.101,8.849
80,81,17:54:45,17:54:54,3.0956,9.0037
81,82,17:54:54,17:55:03,3.1054,9.0851
82,83,17:55:03,17:55:13,3.1616,9.8202
83,84,17:55:13,17:55:23,3.1868,9.472
84,85,17:55:23,17:55:32,3.2045,9.6312
85,86,17:55:32,17:55:41,3.1759,9.2506
86,87,17:55:41,17:55:51,3.1081,9.1211
87,88,17:55:51,17:56:00,3.0935,9.1027
88,89,17:56:00,17:56:09,3.111,8.9322
89,90,17:56:09,17:56:17,3.0924,8.8041
90,91,17:56:17,17:56:26,3.0898,8.8807
91,92,17:56:26,17:56:35,3.0967,8.9975
92,93,17:56:35,17:56:44,3.1046,8.7581
93,94,17:56:44,17:56:53,3.1152,8.7486
94,95,17:56:53,17:57:02,3.1347,8.881
95,96,17:57:02,17:57:10,3.1866,8.1419
96,97,17:57:10,17:57:18,3.2895,8.6
97,98,17:57:18,17:57:27,3.3291,8.8696
98,99,17:57:27,17:57:36,3.2819,8.892
99,100,17:57:36,17:57:45,3.1005,8.7633
100,101,17:57:45,17:57:54,3.0915,8.8989
101,102,17:57:54,17:58:03,3.1186,9.2101
102,103,17:58:03,17:58:13,3.1231,9.5708
103,104,17:58:13,17:58:22,3.1052,9.0397
104,105,17:58:22,17:58:31,3.1633,9.5615
105,106,17:58:31,17:58:41,3.2051,9.3932
106,107,17:58:41,17:58:50,3.128,9.297
107,108,17:58:50,17:58:59,3.171,8.8862
108,109,17:58:59,17:59:08,3.1561,9.1121
109,110,17:59:08,17:59:17,3.0933,9.5971
110,111,17:59:17,17:59:26,3.104,8.896
111,112,17:59:26,17:59:35,3.107,8.7208
112,113,17:59:35,17:59:44,3.1111,8.8806
113,114,17:59:44,17:59:53,3.1324,8.9305
114,115,17:59:53,18:00:02,3.3228,8.7886
115,116,18:00:02,18:00:15,3.0919,13.5087
116,117,18:00:15,18:00:26,3.1111,10.625
117,118,18:00:26,18:00:36,3.1007,10.5579
118,119,18:00:36,18:00:47,3.1193,10.6663
119,120,18:00:47,18:00:58,3.0998,10.5734
120,121,18:00:58,18:01:08,3.1078,10.213
121,122,18:01:08,18:01:18,3.0865,9.6744
122,123,18:01:18,18:01:27,3.1131,9.6069
