,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,14:38:03,14:38:11,3.104,8.021
1,2,14:38:11,14:38:19,3.0848,7.7126
2,3,14:38:19,14:38:27,3.1082,7.8702
3,4,14:38:27,14:38:35,3.094,7.6983
4,5,14:38:35,14:38:42,3.0946,7.8621
5,6,14:38:42,14:38:50,3.0888,7.9346
6,7,14:38:50,14:38:58,3.0875,8.0039
7,8,14:38:58,14:39:06,3.0924,7.7498
8,9,14:39:06,14:39:14,3.0936,7.6605
9,10,14:39:14,14:39:22,3.0895,7.7239
10,11,14:39:22,14:39:29,3.0914,7.6951
11,12,14:39:29,14:39:37,3.0868,7.7036
12,13,14:39:37,14:39:45,3.1001,7.6675
13,14,14:39:45,14:39:52,3.1131,7.6179
14,15,14:39:52,14:40:00,3.0924,7.4246
15,16,14:40:00,14:40:07,3.0877,7.4887
16,17,14:40:07,14:40:15,3.0893,7.5433
17,18,14:40:15,14:40:23,3.0837,7.8728
18,19,14:40:23,14:40:30,3.0919,7.7612
19,20,14:40:30,14:40:38,3.0822,7.939
20,21,14:40:38,14:40:46,3.0832,7.7628
21,22,14:40:46,14:40:54,3.0809,7.719
22,23,14:40:54,14:41:02,3.0828,7.8959
23,24,14:41:02,14:41:09,3.0934,7.6195
24,25,14:41:09,14:41:17,3.0893,7.5692
25,26,14:41:17,14:41:25,3.1083,8.1345
26,27,14:41:25,14:41:33,3.1157,7.6321
27,28,14:41:33,14:41:40,3.0825,7.4659
28,29,14:41:40,14:41:48,3.0929,7.6259
29,30,14:41:48,14:41:55,3.0849,7.4983
30,31,14:41:55,14:42:03,3.0961,7.7181
31,32,14:42:03,14:42:11,3.0958,7.6854
32,33,14:42:11,14:42:18,3.0868,7.7127
33,34,14:42:18,14:42:26,3.084,7.689
34,35,14:42:26,14:42:34,3.0915,7.7171
35,36,14:42:34,14:42:41,3.0943,7.5601
36,37,14:42:41,14:42:49,3.0808,7.5188
37,38,14:42:49,14:42:56,3.0954,7.5305
38,39,14:42:56,14:43:04,3.0861,7.5098
39,40,14:43:04,14:43:11,3.0935,7.4403
40,41,14:43:11,14:43:19,3.0909,7.964
41,42,14:43:19,14:43:27,3.0888,7.6407
42,43,14:43:27,14:43:35,3.0818,7.6509
43,44,14:43:35,14:43:42,3.1023,7.7126
44,45,14:43:42,14:43:50,3.0969,7.6486
45,46,14:43:50,14:43:57,3.086,7.5775
46,47,14:43:57,14:44:05,3.0859,7.6929
47,48,14:44:05,14:44:13,3.0867,7.7311
48,49,14:44:13,14:44:20,3.0957,7.5169
49,50,14:44:20,14:44:28,3.1059,7.531
50,51,14:44:28,14:44:35,3.0873,7.4485
51,52,14:44:35,14:44:43,3.0796,7.6967
52,53,14:44:43,14:44:51,3.0861,7.73
53,54,14:44:51,14:44:58,3.0855,7.6849
54,55,14:44:58,14:45:06,3.0905,7.8379
55,56,14:45:06,14:45:14,3.0874,7.4972
56,57,14:45:14,14:45:21,3.0856,7.586
57,58,14:45:21,14:45:29,3.1192,7.7358
58,59,14:45:29,14:45:37,3.0867,7.5635
59,60,14:45:37,14:45:44,3.0963,7.4487
60,61,14:45:44,14:45:52,3.0957,7.5001
61,62,14:45:52,14:45:59,3.1157,7.5355
62,63,14:45:59,14:46:07,3.1007,7.6144
63,64,14:46:07,14:46:14,3.0891,7.6338
64,65,14:46:14,14:46:22,3.0921,7.6774
65,66,14:46:22,14:46:30,3.0946,7.5985
66,67,14:46:30,14:46:37,3.0849,7.7861
67,68,14:46:37,14:46:45,3.0816,7.7355
68,69,14:46:45,14:46:53,3.0811,7.712
69,70,14:46:53,14:47:01,3.0982,7.5999
70,71,14:47:01,14:47:08,3.09,7.6639
71,72,14:47:08,14:47:16,3.0951,7.5696
72,73,14:47:16,14:47:23,3.0895,7.4641
73,74,14:47:23,14:47:31,3.1042,7.5883
74,75,14:47:31,14:47:39,3.089,7.6947
75,76,14:47:39,14:47:46,3.091,7.7374
76,77,14:47:46,14:47:54,3.0942,7.5457
77,78,14:47:54,14:48:01,3.111,7.6629
78,79,14:48:01,14:48:09,3.0984,7.5273
79,80,14:48:09,14:48:17,3.0906,7.5141
80,81,14:48:17,14:48:24,3.0986,7.4309
81,82,14:48:24,14:48:31,3.0806,7.3952
82,83,14:48:31,14:48:39,3.0822,7.6376
83,84,14:48:39,14:48:47,3.0873,7.5652
84,85,14:48:47,14:48:54,3.0817,7.6553
85,86,14:48:54,14:49:02,3.0891,7.6991
86,87,14:49:02,14:49:10,3.0839,7.779
87,88,14:49:10,14:49:17,3.089,7.7666
88,89,14:49:17,14:49:25,3.0966,7.6971
89,90,14:49:25,14:49:33,3.0858,7.7605
90,91,14:49:33,14:49:41,3.0886,7.6623
91,92,14:49:41,14:49:48,3.098,7.5576
92,93,14:49:48,14:49:56,3.0949,7.5675
93,94,14:49:56,14:50:03,3.0939,7.5185
94,95,14:50:03,14:50:11,3.0862,7.6204
95,96,14:50:11,14:50:18,3.0861,7.6654
96,97,14:50:18,14:50:26,3.0898,7.7428
97,98,14:50:26,14:50:34,3.0821,7.6387
98,99,14:50:34,14:50:42,3.0843,7.7017
99,100,14:50:42,14:50:49,3.0826,7.7612
100,101,14:50:49,14:50:57,3.0845,7.7003
101,102,14:50:57,14:51:05,3.0938,7.679
102,103,14:51:05,14:51:12,3.0914,7.7226
103,104,14:51:12,14:51:20,3.1067,7.6354
104,105,14:51:20,14:51:28,3.0871,7.5146
105,106,14:51:28,14:51:35,3.0913,7.5801
106,107,14:51:35,14:51:43,3.0928,7.5184
107,108,14:51:43,14:51:50,3.0856,7.6319
108,109,14:51:50,14:51:58,3.0932,7.6676
109,110,14:51:58,14:52:06,3.0946,7.7683
110,111,14:52:06,14:52:13,3.0944,7.7085
111,112,14:52:13,14:52:21,3.0984,7.6687
112,113,14:52:21,14:52:29,3.0891,7.5824
113,114,14:52:29,14:52:36,3.1121,7.5395
114,115,14:52:36,14:52:44,3.0841,7.3593
115,116,14:52:44,14:52:51,3.0862,7.3912
116,117,14:52:51,14:52:59,3.0863,7.6188
117,118,14:52:59,14:53:06,3.0923,7.6943
118,119,14:53:06,14:53:14,3.0854,7.6462
119,120,14:53:14,14:53:22,3.091,7.6512
120,121,14:53:22,14:53:29,3.0856,7.6537
121,122,14:53:29,14:53:37,3.0946,7.6976
122,123,14:53:37,14:53:45,3.0913,7.5824
123,124,14:53:45,14:53:52,3.1087,7.6722
124,125,14:53:52,14:54:00,3.0997,7.4934
125,126,14:54:00,14:54:07,3.1021,7.534
126,127,14:54:07,14:54:15,3.0925,7.5681
127,128,14:54:15,14:54:23,3.0928,7.7613
128,129,14:54:23,14:54:30,3.0883,7.7006
129,130,14:54:30,14:54:38,3.0859,7.7526
130,131,14:54:38,14:54:46,3.0983,7.662
