,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,14:37:20,14:37:27,3.0859,7.4312
1,2,14:37:27,14:37:34,3.0801,7.2001
2,3,14:37:34,14:37:42,3.0886,7.3493
3,4,14:37:42,14:37:49,3.0812,7.2662
4,5,14:37:49,14:37:56,3.102,7.2598
5,6,14:37:56,14:38:04,3.091,7.1802
6,7,14:38:04,14:38:11,3.1185,7.8786
7,8,14:38:11,14:38:19,3.0965,7.7516
8,9,14:38:19,14:38:27,3.098,7.6983
9,10,14:38:27,14:38:35,3.0966,7.7632
10,11,14:38:35,14:38:42,3.1039,7.8758
11,12,14:38:42,14:38:50,3.0884,7.8376
12,13,14:38:50,14:38:58,3.0851,7.7078
13,14,14:38:58,14:39:06,3.093,7.6996
14,15,14:39:06,14:39:13,3.0875,7.6983
15,16,14:39:13,14:39:21,3.0887,7.6888
16,17,14:39:21,14:39:29,3.0938,7.7342
17,18,14:39:29,14:39:36,3.0953,7.4916
18,19,14:39:36,14:39:44,3.0902,7.5967
19,20,14:39:44,14:39:52,3.0882,7.6005
20,21,14:39:52,14:39:59,3.0825,7.5725
21,22,14:39:59,14:40:07,3.0833,7.5515
22,23,14:40:07,14:40:14,3.098,7.7102
23,24,14:40:14,14:40:22,3.0834,7.6871
24,25,14:40:22,14:40:30,3.0826,8.0787
25,26,14:40:30,14:40:38,3.0839,7.7503
26,27,14:40:38,14:40:46,3.0875,7.7794
27,28,14:40:46,14:40:53,3.0918,7.733
28,29,14:40:53,14:41:01,3.0982,7.5839
29,30,14:41:01,14:41:09,3.0983,7.5522
30,31,14:41:09,14:41:16,3.1021,7.4347
31,32,14:41:16,14:41:24,3.0958,7.677
32,33,14:41:24,14:41:31,3.097,7.6196
33,34,14:41:31,14:41:40,3.0905,8.4014
34,35,14:41:40,14:41:47,3.0833,7.4701
35,36,14:41:47,14:41:55,3.0904,7.595
36,37,14:41:55,14:42:02,3.0932,7.6629
37,38,14:42:02,14:42:10,3.1,7.6365
38,39,14:42:10,14:42:18,3.0871,7.6804
39,40,14:42:18,14:42:25,3.0877,7.6317
40,41,14:42:25,14:42:33,3.0932,7.4814
41,42,14:42:33,14:42:40,3.0926,7.6408
42,43,14:42:40,14:42:48,3.0872,7.47
43,44,14:42:48,14:42:55,3.1014,7.5431
44,45,14:42:55,14:43:03,3.0835,7.5197
45,46,14:43:03,14:43:11,3.0907,7.6111
46,47,14:43:11,14:43:19,3.089,8.0895
47,48,14:43:19,14:43:26,3.1218,7.7642
48,49,14:43:26,14:43:34,3.0851,7.6667
49,50,14:43:34,14:43:42,3.0962,7.5988
50,51,14:43:42,14:43:49,3.0913,7.6473
51,52,14:43:49,14:43:57,3.0905,7.7479
52,53,14:43:57,14:44:05,3.0954,7.6518
53,54,14:44:05,14:44:12,3.0942,7.5865
54,55,14:44:12,14:44:20,3.1127,7.5021
55,56,14:44:20,14:44:27,3.0893,7.6132
56,57,14:44:27,14:44:35,3.0823,7.5355
57,58,14:44:35,14:44:43,3.0866,7.6446
58,59,14:44:43,14:44:50,3.0961,7.6019
59,60,14:44:50,14:44:58,3.0892,7.7455
60,61,14:44:58,14:45:06,3.0959,7.6507
61,62,14:45:06,14:45:13,3.0887,7.5972
62,63,14:45:13,14:45:21,3.094,7.5575
63,64,14:45:21,14:45:28,3.0996,7.6333
64,65,14:45:28,14:45:36,3.0902,7.6474
65,66,14:45:36,14:45:44,3.1034,7.4571
66,67,14:45:44,14:45:51,3.0958,7.5077
67,68,14:45:51,14:45:59,3.101,7.5841
68,69,14:45:59,14:46:06,3.098,7.7988
69,70,14:46:06,14:46:14,3.0911,7.6122
70,71,14:46:14,14:46:22,3.0926,7.6231
71,72,14:46:22,14:46:29,3.0796,7.6643
72,73,14:46:29,14:46:37,3.088,7.8298
73,74,14:46:37,14:46:45,3.0908,7.5983
74,75,14:46:45,14:46:52,3.0834,7.6828
75,76,14:46:52,14:47:00,3.0886,7.5693
76,77,14:47:00,14:47:08,3.1101,7.5682
77,78,14:47:08,14:47:15,3.0998,7.501
78,79,14:47:15,14:47:23,3.0882,7.5442
79,80,14:47:23,14:47:30,3.0921,7.5549
80,81,14:47:30,14:47:38,3.0911,7.68
81,82,14:47:38,14:47:45,3.0946,7.5972
82,83,14:47:45,14:47:53,3.0901,7.5539
83,84,14:47:53,14:48:01,3.1053,7.6104
84,85,14:48:01,14:48:08,3.0886,7.5327
85,86,14:48:08,14:48:16,3.0881,7.4511
86,87,14:48:16,14:48:23,3.0847,7.3672
87,88,14:48:23,14:48:31,3.085,7.6048
88,89,14:48:31,14:48:38,3.0946,7.6328
89,90,14:48:38,14:48:46,3.0873,7.7347
90,91,14:48:46,14:48:54,3.0851,7.6805
91,92,14:48:54,14:49:02,3.0922,8.5467
92,93,14:49:02,14:49:10,3.0948,7.7519
93,94,14:49:10,14:49:18,3.0876,7.7574
94,95,14:49:18,14:49:25,3.0851,7.7292
95,96,14:49:25,14:49:33,3.0937,7.7908
96,97,14:49:33,14:49:41,3.0967,7.5537
97,98,14:49:41,14:49:48,3.091,7.734
98,99,14:49:48,14:49:56,3.0984,7.7362
99,100,14:49:56,14:50:04,3.097,7.5283
100,101,14:50:04,14:50:11,3.0906,7.4698
101,102,14:50:11,14:50:19,3.0979,7.5933
102,103,14:50:19,14:50:26,3.092,7.6834
103,104,14:50:26,14:50:34,3.0919,7.7476
104,105,14:50:34,14:50:42,3.0855,7.7419
105,106,14:50:42,14:50:50,3.0926,7.6435
106,107,14:50:50,14:50:57,3.0891,7.8064
107,108,14:50:57,14:51:05,3.0814,7.748
108,109,14:51:05,14:51:13,3.0947,7.6515
109,110,14:51:13,14:51:21,3.104,7.6942
110,111,14:51:21,14:51:28,3.0971,7.5652
111,112,14:51:28,14:51:36,3.0942,7.5633
112,113,14:51:36,14:51:43,3.0843,7.6348
113,114,14:51:43,14:51:51,3.0888,7.5532
114,115,14:51:51,14:51:59,3.094,7.6694
115,116,14:51:59,14:52:06,3.0971,7.7235
116,117,14:52:06,14:52:14,3.0854,7.6898
117,118,14:52:14,14:52:22,3.0852,7.7788
118,119,14:52:22,14:52:29,3.0883,7.6849
119,120,14:52:29,14:52:37,3.0894,7.6154
120,121,14:52:37,14:52:44,3.1,7.4836
121,122,14:52:44,14:52:52,3.0919,7.4968
122,123,14:52:52,14:52:59,3.085,7.4396
123,124,14:52:59,14:53:07,3.0828,7.4755
124,125,14:53:07,14:53:15,3.0837,7.6031
125,126,14:53:15,14:53:22,3.0887,7.6337
126,127,14:53:22,14:53:30,3.0887,7.7382
127,128,14:53:30,14:53:38,3.0925,7.7163
128,129,14:53:38,14:53:45,3.0864,7.6487
129,130,14:53:45,14:53:53,3.0856,7.4925
130,131,14:53:53,14:54:00,3.0968,7.5654
131,132,14:54:00,14:54:08,3.0905,7.4652
132,133,14:54:08,14:54:15,3.0889,7.4933
133,134,14:54:15,14:54:23,3.0889,7.7349
134,135,14:54:23,14:54:31,3.086,7.6394
135,136,14:54:31,14:54:38,3.0871,7.7243
136,137,14:54:38,14:54:46,3.0965,7.7233
137,138,14:54:46,14:54:54,3.0866,7.7079
138,139,14:54:54,14:55:01,3.0872,7.6681
139,140,14:55:01,14:55:09,3.1171,7.6499
140,141,14:55:09,14:55:17,3.0891,7.5125
141,142,14:55:17,14:55:24,3.1084,7.5623
142,143,14:55:24,14:55:32,3.0899,7.4822
143,144,14:55:32,14:55:39,3.0869,7.6
144,145,14:55:39,14:55:47,3.0853,7.5896
145,146,14:55:47,14:55:55,3.0858,7.6706
146,147,14:55:55,14:56:02,3.0889,7.6302
147,148,14:56:02,14:56:10,3.0828,7.8989
148,149,14:56:10,14:56:18,3.0846,7.7513
149,150,14:56:18,14:56:25,3.0858,7.6801
150,151,14:56:25,14:56:33,3.0822,7.6177
151,152,14:56:33,14:56:41,3.0897,7.6451
